,CustomerID,CustomerName,BillToCustomerID,CustomerCategoryID,BuyingGroupID,PrimaryContactPersonID,AlternateContactPersonID,DeliveryMethodID,DeliveryCityID,PostalCityID,CreditLimit,AccountOpenedDate,StandardDiscountPercentage,IsStatementSent,IsOnCreditHold,PaymentDays,PhoneNumber,FaxNumber,DeliveryRun,RunPosition,WebsiteURL,DeliveryAddressLine1,DeliveryAddressLine2,DeliveryPostalCode,DeliveryLocation,PostalAddressLine1,PostalAddressLine2,PostalPostalCode,LastEditedBy,ValidFrom,ValidTo
64,65,"Tailspin Toys (North Cowden, TX)",1,3,1,1129,1130,3,24579,24579,NULL,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.tailspintoys.com/NorthCowden,Suite 18,402 Nan Road,90406,0xE6100000010C48652F8095004040525040C9D3A059C0,PO Box 7359,Barbosaville,90406,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
65,66,"Tailspin Toys (Madaket, MA)",1,3,1,1131,1132,3,20475,20475,NULL,2013-01-01,0.0,0,0,7,(339) 555-0100,(339) 555-0101,,,http://www.tailspintoys.com/Madaket,Suite 2,1052 Hoa Lane,90614,0xE6100000010C15C20F73EEA2444048CD0D3CAD8C51C0,PO Box 2583,Tonville,90614,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
66,67,"Tailspin Toys (Sentinel Butte, ND)",1,3,1,1133,1134,3,31075,31075,NULL,2013-01-01,0.0,0,0,7,(701) 555-0100,(701) 555-0101,,,http://www.tailspintoys.com/SentinelButte,Unit 18,1240 Utjesenovic Street,90422,0xE6100000010C06F126648C75474006627E13AFF559C0,PO Box 1792,Tekinville,90422,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
67,68,"Tailspin Toys (Gardere, LA)",1,3,1,1135,1136,3,12653,12653,NULL,2013-01-01,0.0,0,0,7,(225) 555-0100,(225) 555-0101,,,http://www.tailspintoys.com/Gardere,Unit 72,1195 Rozitis Road,90136,0xE6100000010C70229FFC82583E40581F0F7DF7C856C0,PO Box 1620,Deville,90136,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
68,69,"Tailspin Toys (Lytle Creek, CA)",1,3,1,1137,1138,3,20413,20413,NULL,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.tailspintoys.com/LytleCreek,Unit 134,1204 Grgic Lane,90795,0xE6100000010CA20106932C214140D694BFD600605DC0,PO Box 1749,Gomesville,90795,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
69,70,"Tailspin Toys (New Baden, IL)",1,3,1,1139,1140,3,23843,23843,NULL,2013-01-01,0.0,0,0,7,(217) 555-0100,(217) 555-0101,,,http://www.tailspintoys.com/NewBaden,Unit 7,98 Cetinkaya Street,90235,0xE6100000010CCCE1A47A7C444340869CAD72D76C56C0,PO Box 5351,Tonville,90235,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
70,71,"Tailspin Toys (Good Hart, MI)",1,3,1,1141,1142,3,13375,13375,NULL,2013-01-01,0.0,0,0,7,(231) 555-0100,(231) 555-0101,,,http://www.tailspintoys.com/GoodHart,Shop 80,2001 Rajanala Road,90466,0xE6100000010C57A4D3049BC84640B1A547533D4755C0,PO Box 9785,Espositoville,90466,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
71,72,"Tailspin Toys (Cortaro, AZ)",1,3,1,1143,1144,3,7672,7672,NULL,2013-01-01,0.0,0,0,7,(480) 555-0100,(480) 555-0101,,,http://www.tailspintoys.com/Cortaro,Suite 231,1809 Ioveanu Lane,90351,0xE6100000010C89AAA976972D40405057D2E5A8C55BC0,PO Box 3421,Mokkapativille,90351,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
72,73,"Tailspin Toys (Cokato, MN)",1,3,1,1145,1146,3,7071,7071,NULL,2013-01-01,0.0,0,0,7,(218) 555-0100,(218) 555-0101,,,http://www.tailspintoys.com/Cokato,Shop 194,591 Avotina Road,90311,0xE6100000010C86D2CDB4B38946406E5974A1288C57C0,PO Box 2276,Javanville,90311,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
73,74,"Tailspin Toys (Indios, PR)",1,3,1,1147,1148,3,16520,16520,NULL,2013-01-01,0.0,0,0,7,(787) 555-0100,(787) 555-0101,,,http://www.tailspintoys.com/Indios,Unit 50,519 Jogi Street,90193,0xE6100000010C30E35C797FFE31401AEFD81970B450C0,PO Box 9182,Duongville,90193,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
74,75,"Tailspin Toys (Windsor Locks, CT)",1,3,1,1149,1150,3,37473,37473,NULL,2013-01-01,0.0,0,0,7,(203) 555-0100,(203) 555-0101,,,http://www.tailspintoys.com/WindsorLocks,Unit 276,605 Prieditis Lane,90456,0xE6100000010C3DED951EF2F644400498E8E2252852C0,PO Box 8707,Baltinsville,90456,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
75,76,"Tailspin Toys (Yewed, OK)",1,3,1,1151,1152,3,38042,38042,NULL,2013-01-01,0.0,0,0,7,(405) 555-0100,(405) 555-0101,,,http://www.tailspintoys.com/Yewed,Unit 266,210 safranek Lane,90308,0xE6100000010C7388866DD55742408F2CD056C49B58C0,PO Box 2130,Paikville,90308,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
76,77,"Tailspin Toys (Hahira, GA)",1,3,1,1153,1154,3,14287,14287,NULL,2013-01-01,0.0,0,0,7,(229) 555-0100,(229) 555-0101,,,http://www.tailspintoys.com/Hahira,Unit 176,1675 Ribeiro Street,90706,0xE6100000010CC4509841C6FD3E40FCC6D79ED9D754C0,PO Box 4226,Ankithamville,90706,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
77,78,"Tailspin Toys (Sekiu, WA)",1,3,1,1155,1156,3,31010,31010,NULL,2013-01-01,0.0,0,0,7,(206) 555-0100,(206) 555-0101,,,http://www.tailspintoys.com/Sekiu,Suite 54,1302 Jaunzems Lane,90686,0xE6100000010CEA20AF0793214840A57334FD48135FC0,PO Box 938,Ghatakville,90686,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
78,79,"Tailspin Toys (Page City, KS)",1,3,1,1157,1158,3,25933,25933,NULL,2013-01-01,0.0,0,0,7,(316) 555-0100,(316) 555-0101,,,http://www.tailspintoys.com/PageCity,Suite 4,1000 Sykorova Boulevard,90316,0xE6100000010C97FCF4447C8B4340D1DF956E5C4959C0,PO Box 2200,Korjusville,90316,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
79,80,"Tailspin Toys (Valdese, NC)",1,3,1,1159,1160,3,34990,34990,NULL,2013-01-01,0.0,0,0,7,(252) 555-0100,(252) 555-0101,,,http://www.tailspintoys.com/Valdese,Suite 127,199 Das Street,90541,0xE6100000010CC64BDCCFCEDE41409B711AA20A6454C0,PO Box 5945,Mitraville,90541,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
80,81,"Tailspin Toys (Big Moose, NY)",1,3,1,1161,1162,3,2971,2971,NULL,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.tailspintoys.com/BigMoose,Suite 157,274 Poddar Lane,90798,0xE6100000010CB5C93C4DC1E8454074C23A4492BA52C0,PO Box 9958,Rojumanongville,90798,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
81,82,"Tailspin Toys (La Cueva, NM)",1,3,1,1163,1164,3,18087,18087,NULL,2013-01-01,0.0,0,0,7,(505) 555-0100,(505) 555-0101,,,http://www.tailspintoys.com/LaCueva,Suite 166,1708 Ankitham Street,90253,0xE6100000010C66BD18CA89F84140B4D8DC87F24F5AC0,PO Box 7013,Mokkapativille,90253,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
82,83,"Tailspin Toys (Absecon, NJ)",1,3,1,1165,1166,3,49,49,NULL,2013-01-01,0.0,0,0,7,(201) 555-0100,(201) 555-0101,,,http://www.tailspintoys.com/Absecon,Unit 148,1161 Chang Lane,90540,0xE6100000010C0F3B9D75D7B643403C985EACB99F52C0,PO Box 9374,Chuville,90540,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
83,84,"Tailspin Toys (Aceitunas, PR)",1,3,1,1167,1168,3,58,58,NULL,2013-01-01,0.0,0,0,7,(787) 555-0100,(787) 555-0101,,,http://www.tailspintoys.com/Aceitunas,Suite 243,328 Bhat Street,90213,0xE6100000010CC786C9AF7A713240391B3C5D27C450C0,PO Box 4421,Dwivediville,90213,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
84,85,"Tailspin Toys (Andrix, CO)",1,3,1,1169,1170,3,843,843,NULL,2013-01-01,0.0,0,0,7,(303) 555-0100,(303) 555-0101,,,http://www.tailspintoys.com/Andrix,Shop 173,1155 Antunes Crescent,90653,0xE6100000010C183B866CC5A342403F24326255CC59C0,PO Box 9715,Bezansonville,90653,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
85,86,"Tailspin Toys (New Lexington, OH)",1,3,1,1171,1172,3,24014,24014,NULL,2013-01-01,0.0,0,0,7,(216) 555-0100,(216) 555-0101,,,http://www.tailspintoys.com/NewLexington,Unit 102,902 Ganguly Street,90637,0xE6100000010C449CF3F862DB4340A35698BE578D54C0,PO Box 937,Sikdarville,90637,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
86,87,"Tailspin Toys (Sauquoit, NY)",1,3,1,1173,1174,3,30698,30698,NULL,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.tailspintoys.com/Sauquoit,Shop 282,1484 Wintle Lane,90199,0xE6100000010C897956D28A804540424C78F8A1D052C0,PO Box 1979,Polakville,90199,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
87,88,"Tailspin Toys (Dracut, MA)",1,3,1,1175,1176,3,9379,9379,NULL,2013-01-01,0.0,0,0,7,(339) 555-0100,(339) 555-0101,,,http://www.tailspintoys.com/Dracut,Shop 226,609 Sidhu Crescent,90519,0xE6100000010C8A613DA4CE554540344E9E0D54D351C0,PO Box 7732,Duminaville,90519,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
88,89,"Tailspin Toys (Victory Gardens, NJ)",1,3,1,1177,1178,3,35344,35344,NULL,2013-01-01,0.0,0,0,7,(201) 555-0100,(201) 555-0101,,,http://www.tailspintoys.com/VictoryGardens,Shop 7,249 Arvidsson Avenue,90461,0xE6100000010C7380608E1E7044402001ED58B6A252C0,PO Box 3983,Baltinsville,90461,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
89,90,"Tailspin Toys (Tolna, ND)",1,3,1,1179,1180,3,34192,34192,NULL,2013-01-01,0.0,0,0,7,(701) 555-0100,(701) 555-0101,,,http://www.tailspintoys.com/Tolna,Unit 91,777 Vassiljev Street,90089,0xE6100000010C2D8BD35AE2E9474014DA28A12A9C58C0,PO Box 8627,Fischerville,90089,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
90,91,"Tailspin Toys (Alstead, NH)",1,3,1,1181,1182,3,600,600,NULL,2013-01-01,0.0,0,0,7,(603) 555-0100,(603) 555-0101,,,http://www.tailspintoys.com/Alstead,Suite 50,520 Walkky Boulevard,90073,0xE6100000010C625AE55311934540CC01CCC6141752C0,PO Box 8729,Paruchuriville,90073,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
91,92,"Tailspin Toys (Sans Souci, SC)",1,3,1,1183,1184,3,30548,30548,NULL,2013-01-01,0.0,0,0,7,(803) 555-0100,(803) 555-0101,,,http://www.tailspintoys.com/SansSouci,Shop 104,1889 Smirnov Road,90553,0xE6100000010C5EA8B2DE5E7041406508B600239B54C0,PO Box 8459,Ghoshville,90553,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
92,93,"Tailspin Toys (Clewiston, FL)",1,3,1,1185,1186,3,6809,6809,NULL,2013-01-01,0.0,0,0,7,(239) 555-0100,(239) 555-0101,,,http://www.tailspintoys.com/Clewiston,Suite 80,351 Lill Crescent,90354,0xE6100000010C729FC14B15C13A4050A50B56C13B54C0,PO Box 7050,Muppavarapuville,90354,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
93,94,"Tailspin Toys (Cheyenne Wells, CO)",1,3,1,1187,1188,3,6327,6327,NULL,2013-01-01,0.0,0,0,7,(303) 555-0100,(303) 555-0101,,,http://www.tailspintoys.com/CheyenneWells,Unit 150,617 Pornpipatpong Lane,90449,0xE6100000010C1DCC8179236943409301A08A9B9659C0,PO Box 9427,Duville,90449,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
94,95,"Tailspin Toys (Lavon, TX)",1,3,1,1189,1190,3,18882,18882,NULL,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.tailspintoys.com/Lavon,Suite 258,771 Kidambi Road,90310,0xE6100000010C841E7B0789834040B7DE2527C91B58C0,PO Box 7983,Parraville,90310,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
95,96,"Tailspin Toys (South La Paloma, TX)",1,3,1,1191,1192,3,32124,32124,NULL,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.tailspintoys.com/SouthLaPaloma,Shop 2,1377 Tirlea Avenue,90792,0xE6100000010CF7FCD58805E53B400E750E54FC7D58C0,PO Box 8188,Tickooville,90792,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
96,97,"Tailspin Toys (Manchester Center, VT)",1,3,1,1193,1194,3,20710,20710,NULL,2013-01-01,0.0,0,0,7,(802) 555-0100,(802) 555-0101,,,http://www.tailspintoys.com/ManchesterCenter,Shop 264,611 Todorovic Avenue,90179,0xE6100000010CF1DB6B9CA8964540AB9102B0A64352C0,PO Box 1414,Ditaville,90179,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
97,98,"Tailspin Toys (El Centro, CA)",1,3,1,1195,1196,3,10199,10199,NULL,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.tailspintoys.com/ElCentro,Unit 30,1437 Ahmadian Avenue,90573,0xE6100000010C4C37894160654040E43DBD0809E45CC0,PO Box 518,Lohmusville,90573,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
98,99,"Tailspin Toys (Guin, AL)",1,3,1,1197,1198,3,14173,14173,NULL,2013-01-01,0.0,0,0,7,(205) 555-0100,(205) 555-0101,,,http://www.tailspintoys.com/Guin,Unit 92,1742 Bender Boulevard,90779,0xE6100000010C99092BBA9AFB4040484211418BFA55C0,PO Box 6564,Costaville,90779,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
99,100,"Tailspin Toys (Tunnelhill, PA)",1,3,1,1199,1200,3,34584,34584,NULL,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.tailspintoys.com/Tunnelhill,Shop 6,301 Nechita Avenue,90788,0xE6100000010CEC6CC83F333D44408C248B459DA253C0,PO Box 4988,Pasekville,90788,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
100,101,"Tailspin Toys (Cundiyo, NM)",1,3,1,1201,1202,3,8227,8227,NULL,2013-01-01,0.0,0,0,7,(505) 555-0100,(505) 555-0101,,,http://www.tailspintoys.com/Cundiyo,Suite 117,1940 Shim Avenue,90515,0xE6100000010C05CA5CCFC6FA41408E1546C45E795AC0,PO Box 2904,Polatville,90515,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
101,102,"Tailspin Toys (Fieldbrook, CA)",1,3,1,1203,1204,3,11520,11520,NULL,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.tailspintoys.com/Fieldbrook,Suite 287,1455 Grgic Crescent,90205,0xE6100000010C7BA8C87C9B7B44402F466E9747025FC0,PO Box 2447,Laville,90205,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
102,103,"Tailspin Toys (Kalvesta, KS)",1,3,1,1205,1206,3,17306,17306,NULL,2013-01-01,0.0,0,0,7,(316) 555-0100,(316) 555-0101,,,http://www.tailspintoys.com/Kalvesta,Unit 246,813 Habibi Lane,90130,0xE6100000010C4B66AB819C0743406B3C22F0511259C0,PO Box 8026,Benkoville,90130,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
103,104,"Tailspin Toys (Wallagrass, ME)",1,3,1,1207,1208,3,35712,35712,NULL,2013-01-01,0.0,0,0,7,(207) 555-0100,(207) 555-0101,,,http://www.tailspintoys.com/Wallagrass,Unit 206,1898 Kasesalu Boulevard,90579,0xE6100000010CBB6E00EC92904740429D4DA2392651C0,PO Box 6425,Bachville,90579,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
104,105,"Tailspin Toys (Tomnolen, MS)",1,3,1,1209,1210,3,34208,34208,NULL,2013-01-01,0.0,0,0,7,(228) 555-0100,(228) 555-0101,,,http://www.tailspintoys.com/Tomnolen,Unit 60,1158 Hrastovsek Boulevard,90400,0xE6100000010C1C107C670FBE4040CCA5A77E145756C0,PO Box 9798,Mitraville,90400,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
105,106,"Tailspin Toys (Tumacacori, AZ)",1,3,1,1211,1212,3,34568,34568,NULL,2013-01-01,0.0,0,0,7,(480) 555-0100,(480) 555-0101,,,http://www.tailspintoys.com/Tumacacori,Unit 23,1991 Clark Street,90662,0xE6100000010CC5D6FFFF97913F40C519000059C35BC0,PO Box 3077,Boseville,90662,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
106,107,"Tailspin Toys (Glen Avon, CA)",1,3,1,1213,1214,3,13109,13109,NULL,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.tailspintoys.com/GlenAvon,Unit 32,917 Morgan Boulevard,90782,0xE6100000010CA1421ABA7E01414050429F7E065F5DC0,PO Box 538,PrabhupÄdaville,90782,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
107,108,"Tailspin Toys (Bernie, MO)",1,3,1,1215,1216,3,2789,2789,NULL,2013-01-01,0.0,0,0,7,(314) 555-0100,(314) 555-0101,,,http://www.tailspintoys.com/Bernie,Unit 142,848 Kommineni Street,90045,0xE6100000010CFCEA05FA9F55424042C41737FF7D56C0,PO Box 8717,Bhutiaville,90045,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
108,109,"Tailspin Toys (South Laguna, CA)",1,3,1,1217,1218,3,32126,32126,NULL,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.tailspintoys.com/SouthLaguna,Unit 174,939 Sanyal Crescent,90247,0xE6100000010CC1B80A1813C04040C9B5FC1B8F6F5DC0,PO Box 8993,Aluriville,90247,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
109,110,"Tailspin Toys (North Crows Nest, IN)",1,3,1,1219,1220,3,24583,24583,NULL,2013-01-01,0.0,0,0,7,(219) 555-0100,(219) 555-0101,,,http://www.tailspintoys.com/NorthCrowsNest,Suite 73,1191 Min Avenue,90792,0xE6100000010C9FB93DF7D4EE43402AEF99DB738A55C0,PO Box 2117,Berggrenville,90792,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
110,111,"Tailspin Toys (Oriole Beach, FL)",1,3,1,1221,1222,3,25595,25595,NULL,2013-01-01,0.0,0,0,7,(239) 555-0100,(239) 555-0101,,,http://www.tailspintoys.com/OrioleBeach,Suite 223,53 Jeon Boulevard,90436,0xE6100000010C6F682508B25F3E40D333BDC4D8C555C0,PO Box 4931,Morseville,90436,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
111,112,"Tailspin Toys (Sallyards, KS)",1,3,1,1223,1224,3,30288,30288,NULL,2013-01-01,0.0,0,0,7,(316) 555-0100,(316) 555-0101,,,http://www.tailspintoys.com/Sallyards,Unit 192,473 Kaulins Road,90706,0xE6100000010C0B47EB0324E94240DB76908D762058C0,PO Box 6080,Tomekville,90706,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
112,113,"Tailspin Toys (Dahlia, NM)",1,3,1,1225,1226,3,8337,8337,NULL,2013-01-01,0.0,0,0,7,(505) 555-0100,(505) 555-0101,,,http://www.tailspintoys.com/Dahlia,Shop 52,1566 Holy Road,90264,0xE6100000010CCBF21A608B8F41408F68A78BB9515AC0,PO Box 4996,Ghatakville,90264,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
113,114,"Tailspin Toys (Cherry Grove Beach, SC)",1,3,1,1227,1228,3,6221,6221,NULL,2013-01-01,0.0,0,0,7,(803) 555-0100,(803) 555-0101,,,http://www.tailspintoys.com/CherryGroveBeach,Unit 9,406 Malakar Lane,90146,0xE6100000010C1EB1CC11E8E94040EE47E58123A953C0,PO Box 3655,Brezeanuville,90146,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
114,115,"Tailspin Toys (Bethania, NC)",1,3,1,1229,1230,3,2838,2838,NULL,2013-01-01,0.0,0,0,7,(252) 555-0100,(252) 555-0101,,,http://www.tailspintoys.com/Bethania,Unit 281,49 Vitols Crescent,90368,0xE6100000010CC78B3B9457174240A6817A8EA31554C0,PO Box 9172,Veturiville,90368,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
115,116,"Tailspin Toys (Rafael Capó, PR)",1,3,1,1231,1232,3,28210,28210,NULL,2013-01-01,0.0,0,0,7,(787) 555-0100,(787) 555-0101,,,http://www.tailspintoys.com/RafaelCapó,Unit 129,1268 Pakalapati Street,90685,0xE6100000010CFD9EFDED576632407AEA47799CB250C0,PO Box 1078,Dupuyville,90685,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
116,117,"Tailspin Toys (Scofield, UT)",1,3,1,1233,1234,3,30839,30839,NULL,2013-01-01,0.0,0,0,7,(385) 555-0100,(385) 555-0101,,,http://www.tailspintoys.com/Scofield,Suite 176,298 Bucco Lane,90237,0xE6100000010C52CB7B41B0DC4340F8E4BC5A49CA5BC0,PO Box 9398,Tuville,90237,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
117,118,"Tailspin Toys (Vassalboro, ME)",1,3,1,1235,1236,3,35160,35160,NULL,2013-01-01,0.0,0,0,7,(207) 555-0100,(207) 555-0101,,,http://www.tailspintoys.com/Vassalboro,Unit 234,900 Thota Boulevard,90546,0xE6100000010CA05AD82EC83A46402A841FE65C6B51C0,PO Box 18,ozbekville,90546,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
118,119,"Tailspin Toys (Statenville, GA)",1,3,1,1237,1238,3,32688,32688,NULL,2013-01-01,0.0,0,0,7,(229) 555-0100,(229) 555-0101,,,http://www.tailspintoys.com/Statenville,Shop 44,974 Javan Avenue,90504,0xE6100000010CF5D6C05609B43E405A44B9D9C4C154C0,PO Box 5105,Chadalavadaville,90504,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
119,120,"Tailspin Toys (Bratenahl, OH)",1,3,1,1239,1240,3,3893,3893,NULL,2013-01-01,0.0,0,0,7,(216) 555-0100,(216) 555-0101,,,http://www.tailspintoys.com/Bratenahl,Unit 149,889 Usenuly Street,90154,0xE6100000010C19B8F24872C54440CC608C48146854C0,PO Box 363,Potvinville,90154,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
120,121,"Tailspin Toys (Elrosa, MN)",1,3,1,1241,1242,3,10561,10561,NULL,2013-01-01,0.0,0,0,7,(218) 555-0100,(218) 555-0101,,,http://www.tailspintoys.com/Elrosa,Shop 251,835 Bach Crescent,90079,0xE6100000010C32C797F507C8464085FFBE909FBC57C0,PO Box 7570,Mittalville,90079,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
121,122,"Tailspin Toys (McClave, CO)",1,3,1,1243,1244,3,21439,21439,NULL,2013-01-01,0.0,0,0,7,(303) 555-0100,(303) 555-0101,,,http://www.tailspintoys.com/McClave,Unit 23,1748 Aalto Crescent,90439,0xE6100000010C9FFAACD7991143400F61FC346EB659C0,PO Box 5035,Brasseurville,90439,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
122,123,"Tailspin Toys (Roe Park, NY)",1,3,1,1245,1246,3,29371,29371,NULL,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.tailspintoys.com/RoePark,Shop 219,528 Persson Road,90775,0xE6100000010CAC6411D43AA7444066FF97C68A7852C0,PO Box 3407,Buccoville,90775,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
123,124,"Tailspin Toys (Hanoverton, OH)",1,3,1,1247,1248,3,14556,14556,NULL,2013-01-01,0.0,0,0,7,(216) 555-0100,(216) 555-0101,,,http://www.tailspintoys.com/Hanoverton,Suite 157,1419 Hadrabova Avenue,90770,0xE6100000010C93DC065A266044408DD31055F83B54C0,PO Box 4961,Ledezmaville,90770,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
124,125,"Tailspin Toys (Annamoriah, WV)",1,3,1,1249,1250,3,890,890,NULL,2013-01-01,0.0,0,0,7,(304) 555-0100,(304) 555-0101,,,http://www.tailspintoys.com/Annamoriah,Unit 280,1394 Ankitham Crescent,90485,0xE6100000010CF5AA84DD667843409D4CDC2A884E54C0,PO Box 5796,Pellandville,90485,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
125,126,"Tailspin Toys (Francis Mills, NJ)",1,3,1,1251,1252,3,12142,12142,NULL,2013-01-01,0.0,0,0,7,(201) 555-0100,(201) 555-0101,,,http://www.tailspintoys.com/FrancisMills,Shop 167,772 Naicker Road,90743,0xE6100000010CEAAB504942114440C7F6B5896E9952C0,PO Box 9408,Tatarescuville,90743,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
126,127,"Tailspin Toys (Point Roberts, WA)",1,3,1,1253,1254,3,27424,27424,NULL,2013-01-01,0.0,0,0,7,(206) 555-0100,(206) 555-0101,,,http://www.tailspintoys.com/PointRoberts,Unit 187,70 Nishad Avenue,90504,0xE6100000010CE906AF02217E48400DFCA886FDC45EC0,PO Box 4887,ChÃ¡vezville,90504,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
127,128,"Tailspin Toys (East Portal, CO)",1,3,1,1255,1256,3,9884,9884,NULL,2013-01-01,0.0,0,0,7,(303) 555-0100,(303) 555-0101,,,http://www.tailspintoys.com/EastPortal,Shop 92,999 Kasesalu Road,90432,0xE6100000010CA2E7BB00A0F343408DE0359E3E695AC0,PO Box 6828,Ruutliville,90432,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
128,129,"Tailspin Toys (Mineral Hills, MI)",1,3,1,1257,1258,3,22430,22430,NULL,2013-01-01,0.0,0,0,7,(231) 555-0100,(231) 555-0101,,,http://www.tailspintoys.com/MineralHills,Unit 38,1421 Radoncis Road,90442,0xE6100000010C83C71231800E4740ABEF575C772956C0,PO Box 8121,Vladuville,90442,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
129,130,"Tailspin Toys (Maple Shade, NJ)",1,3,1,1259,1260,3,20846,20846,NULL,2013-01-01,0.0,0,0,7,(201) 555-0100,(201) 555-0101,,,http://www.tailspintoys.com/MapleShade,Suite 271,81 Banerjee Crescent,90549,0xE6100000010C8C208436EFF943400455A35783BF52C0,PO Box 2787,Tuville,90549,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
