PersonID,FullName,PreferredName,SearchName,IsPermittedToLogon,LogonName,IsExternalLogonProvider,HashedPassword,IsSystemUser,IsEmployee,IsSalesperson,UserPreferences,PhoneNumber,FaxNumber,EmailAddress,Photo,CustomFields,OtherLanguages,LastEditedBy,ValidFrom,ValidTo
1006,Mudar Jevtic,Mudar,Mudar Mudar Jevtic,0,NO LOGON,0,NULL,0,0,0,NULL,(480) 555-0100,(480) 555-0101,mudar@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1007,Daniel Roman,Daniel,Daniel Daniel Roman,0,NO LOGON,0,NULL,0,0,0,NULL,(316) 555-0100,(316) 555-0101,daniel@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1008,Leyla Radnia,Leyla,Leyla Leyla Radnia,0,NO LOGON,0,NULL,0,0,0,NULL,(316) 555-0100,(316) 555-0101,leyla@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1009,Johanna Huiting,Johanna,Johanna Johanna Huiting,0,NO LOGON,0,NULL,0,0,0,NULL,(212) 555-0100,(212) 555-0101,johanna@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1010,Robert Ruutli,Robert,Robert Robert Ruutli,0,NO LOGON,0,NULL,0,0,0,NULL,(212) 555-0100,(212) 555-0101,robert@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1011,Biswajeet Thakur,Biswajeet,Biswajeet Biswajeet Thakur,0,NO LOGON,0,NULL,0,0,0,NULL,(701) 555-0100,(701) 555-0101,biswajeet@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1012,Radha Shah,Radha,Radha Radha Shah,0,NO LOGON,0,NULL,0,0,0,NULL,(701) 555-0100,(701) 555-0101,radha@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1013,Kalidas Nadar,Kalidas,Kalidas Kalidas Nadar,0,NO LOGON,0,NULL,0,0,0,NULL,(423) 555-0100,(423) 555-0101,kalidas@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1014,Filip Nedvidek,Filip,Filip Filip Nedvidek,0,NO LOGON,0,NULL,0,0,0,NULL,(423) 555-0100,(423) 555-0101,filip@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1015,Kanti Kotadia,Kanti,Kanti Kanti Kotadia,0,NO LOGON,0,NULL,0,0,0,NULL,(303) 555-0100,(303) 555-0101,kanti@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1016,Hoa Cu,Hoa,Hoa Hoa Cu,0,NO LOGON,0,NULL,0,0,0,NULL,(303) 555-0100,(303) 555-0101,hoa@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1017,Sointu Aalto,Sointu,Sointu Sointu Aalto,0,NO LOGON,0,NULL,0,0,0,NULL,(201) 555-0100,(201) 555-0101,sointu@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1018,Jae-Gon Min,Jae-Gon,Jae-Gon Jae-Gon Min,0,NO LOGON,0,NULL,0,0,0,NULL,(201) 555-0100,(201) 555-0101,jae-gon@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1019,Siddhartha Parkar,Siddhartha,Siddhartha Siddhartha Parkar,0,NO LOGON,0,NULL,0,0,0,NULL,(701) 555-0100,(701) 555-0101,siddhartha@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1020,Paula Matos,Paula,Paula Paula Matos,0,NO LOGON,0,NULL,0,0,0,NULL,(701) 555-0100,(701) 555-0101,paula@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1021,Elnaz Javan,Elnaz,Elnaz Elnaz Javan,0,NO LOGON,0,NULL,0,0,0,NULL,(215) 555-0100,(215) 555-0101,elnaz@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1022,Jayashish Ghatak,Jayashish,Jayashish Jayashish Ghatak,0,NO LOGON,0,NULL,0,0,0,NULL,(215) 555-0100,(215) 555-0101,jayashish@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1023,Heloisa Fernandes,Heloisa,Heloisa Heloisa Fernandes,0,NO LOGON,0,NULL,0,0,0,NULL,(218) 555-0100,(218) 555-0101,heloisa@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1024,Amornrat Rattanaporn,Amornrat,Amornrat Amornrat Rattanaporn,0,NO LOGON,0,NULL,0,0,0,NULL,(218) 555-0100,(218) 555-0101,amornrat@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1025,Razeena Hosseini,Razeena,Razeena Razeena Hosseini,0,NO LOGON,0,NULL,0,0,0,NULL,(217) 555-0100,(217) 555-0101,razeena@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1026,Leticia Ribeiro,Leticia,Leticia Leticia Ribeiro,0,NO LOGON,0,NULL,0,0,0,NULL,(217) 555-0100,(217) 555-0101,leticia@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1027,Tereza Valentova,Tereza,Tereza Tereza Valentova,0,NO LOGON,0,NULL,0,0,0,NULL,(240) 555-0100,(240) 555-0101,tereza@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1028,Brijesh Ganguly,Brijesh,Brijesh Brijesh Ganguly,0,NO LOGON,0,NULL,0,0,0,NULL,(240) 555-0100,(240) 555-0101,brijesh@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1029,Filips Jaunzems,Filips,Filips Filips Jaunzems,0,NO LOGON,0,NULL,0,0,0,NULL,(210) 555-0100,(210) 555-0101,filips@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1030,Bharati Bhowmick,Bharati,Bharati Bharati Bhowmick,0,NO LOGON,0,NULL,0,0,0,NULL,(210) 555-0100,(210) 555-0101,bharati@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1031,Nitin Matondkar,Nitin,Nitin Nitin Matondkar,0,NO LOGON,0,NULL,0,0,0,NULL,(314) 555-0100,(314) 555-0101,nitin@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1032,Joy Dutta,Joy,Joy Joy Dutta,0,NO LOGON,0,NULL,0,0,0,NULL,(314) 555-0100,(314) 555-0101,joy@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1033,Adam Kubat,Adam,Adam Adam Kubat,0,NO LOGON,0,NULL,0,0,0,NULL,(216) 555-0100,(216) 555-0101,adam@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1034,Gulzar Naidu,Gulzar,Gulzar Gulzar Naidu,0,NO LOGON,0,NULL,0,0,0,NULL,(216) 555-0100,(216) 555-0101,gulzar@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1035,Isabelle Vodlan,Isabelle,Isabelle Isabelle Vodlan,0,NO LOGON,0,NULL,0,0,0,NULL,(603) 555-0100,(603) 555-0101,isabelle@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1036,Prakash Sarma,Prakash,Prakash Prakash Sarma,0,NO LOGON,0,NULL,0,0,0,NULL,(603) 555-0100,(603) 555-0101,prakash@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1037,Mithun Bhattacharya,Mithun,Mithun Mithun Bhattacharya,0,NO LOGON,0,NULL,0,0,0,NULL,(907) 555-0100,(907) 555-0101,mithun@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1038,Sandhya Raju,Sandhya,Sandhya Sandhya Raju,0,NO LOGON,0,NULL,0,0,0,NULL,(907) 555-0100,(907) 555-0101,sandhya@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1039,Nghi Hua,Nghi,Nghi Nghi Hua,0,NO LOGON,0,NULL,0,0,0,NULL,(206) 555-0100,(206) 555-0101,nghi@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1040,Ravindra Parkar,Ravindra,Ravindra Ravindra Parkar,0,NO LOGON,0,NULL,0,0,0,NULL,(206) 555-0100,(206) 555-0101,ravindra@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1041,Duleep Raju,Duleep,Duleep Duleep Raju,0,NO LOGON,0,NULL,0,0,0,NULL,(215) 555-0100,(215) 555-0101,duleep@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1042,Vlatka Duvnjak,Vlatka,Vlatka Vlatka Duvnjak,0,NO LOGON,0,NULL,0,0,0,NULL,(215) 555-0100,(215) 555-0101,vlatka@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1043,Cristina Longo,Cristina,Cristina Cristina Longo,0,NO LOGON,0,NULL,0,0,0,NULL,(239) 555-0100,(239) 555-0101,cristina@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1044,Antonio Lucchese,Antonio,Antonio Antonio Lucchese,0,NO LOGON,0,NULL,0,0,0,NULL,(239) 555-0100,(239) 555-0101,antonio@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1045,Hang Tang,Hang,Hang Hang Tang,0,NO LOGON,0,NULL,0,0,0,NULL,(907) 555-0100,(907) 555-0101,hang@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1046,Hong Ang,Hong,Hong Hong Ang,0,NO LOGON,0,NULL,0,0,0,NULL,(907) 555-0100,(907) 555-0101,hong@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1047,Intira Mookjai,Intira,Intira Intira Mookjai,0,NO LOGON,0,NULL,0,0,0,NULL,(252) 555-0100,(252) 555-0101,intira@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1048,Young-Tae Kim,Young-Tae,Young-Tae Young-Tae Kim,1,young-tae@tailspintoys.com,0,0x493758EB3925EC2215A0222FCC7E6BFAD6F89B1BF1C961403B86B2CE32BAEF67,0,0,0,"{""theme"":""le-frog"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple_numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(252) 555-0100,(252) 555-0101,young-tae@tailspintoys.com,NULL,NULL,NULL,1,2016-05-31 23:14:00.0000000,9999-12-31 23:59:59.9999999
1049,Sulabha Khalsa,Sulabha,Sulabha Sulabha Khalsa,0,NO LOGON,0,NULL,0,0,0,NULL,(209) 555-0100,(209) 555-0101,sulabha@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1050,Alessandro Milano,Alessandro,Alessandro Alessandro Milano,0,NO LOGON,0,NULL,0,0,0,NULL,(209) 555-0100,(209) 555-0101,alessandro@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1051,Dhanishta Majji,Dhanishta,Dhanishta Dhanishta Majji,0,NO LOGON,0,NULL,0,0,0,NULL,(319) 555-0100,(319) 555-0101,dhanishta@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1052,Nils Podnieks,Nils,Nils Nils Podnieks,0,NO LOGON,0,NULL,0,0,0,NULL,(319) 555-0100,(319) 555-0101,nils@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1053,Paula Gonzales,Paula,Paula Paula Gonzales,0,NO LOGON,0,NULL,0,0,0,NULL,(218) 555-0100,(218) 555-0101,paula@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1054,Chetana Dewangan,Chetana,Chetana Chetana Dewangan,0,NO LOGON,0,NULL,0,0,0,NULL,(218) 555-0100,(218) 555-0101,chetana@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1055,Tatjana Utjesenovic,Tatjana,Tatjana Tatjana Utjesenovic,0,NO LOGON,0,NULL,0,0,0,NULL,(212) 555-0100,(212) 555-0101,tatjana@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1056,Theresa Boose,Theresa,Theresa Theresa Boose,0,NO LOGON,0,NULL,0,0,0,NULL,(212) 555-0100,(212) 555-0101,theresa@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1057,Karel Hanak,Karel,Karel Karel Hanak,1,karel@tailspintoys.com,0,0xA24DD795A3024FEF1330A312731843AC1FA4219C9F238916336AC7FD05696030,0,0,0,"{""theme"":""ui-darkness"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(205) 555-0100,(205) 555-0101,karel@tailspintoys.com,NULL,NULL,NULL,1,2016-05-31 23:14:00.0000000,9999-12-31 23:59:59.9999999
1058,Fernanda Fierro,Fernanda,Fernanda Fernanda Fierro,0,NO LOGON,0,NULL,0,0,0,NULL,(205) 555-0100,(205) 555-0101,fernanda@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1059,Odessa Schneider,Odessa,Odessa Odessa Schneider,0,NO LOGON,0,NULL,0,0,0,NULL,(206) 555-0100,(206) 555-0101,odessa@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1060,Konrads Sprogis,Konrads,Konrads Konrads Sprogis,0,NO LOGON,0,NULL,0,0,0,NULL,(206) 555-0100,(206) 555-0101,konrads@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1061,Kimberly Pace,Kimberly,Kimberly Kimberly Pace,0,NO LOGON,0,NULL,0,0,0,NULL,(206) 555-0100,(206) 555-0101,kimberly@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1062,Shobha Gupta,Shobha,Shobha Shobha Gupta,0,NO LOGON,0,NULL,0,0,0,NULL,(206) 555-0100,(206) 555-0101,shobha@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1063,Nikolajs Kalejs,Nikolajs,Nikolajs Nikolajs Kalejs,0,NO LOGON,0,NULL,0,0,0,NULL,(210) 555-0100,(210) 555-0101,nikolajs@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1064,Philippe Lamy,Philippe,Philippe Philippe Lamy,0,NO LOGON,0,NULL,0,0,0,NULL,(210) 555-0100,(210) 555-0101,philippe@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1065,Haasini Rai,Haasini,Haasini Haasini Rai,0,NO LOGON,0,NULL,0,0,0,NULL,(803) 555-0100,(803) 555-0101,haasini@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1066,Viktorie Melicharova,Viktorie,Viktorie Viktorie Melicharova,0,NO LOGON,0,NULL,0,0,0,NULL,(803) 555-0100,(803) 555-0101,viktorie@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1067,Anjali Asthana,Anjali,Anjali Anjali Asthana,0,NO LOGON,0,NULL,0,0,0,NULL,(210) 555-0100,(210) 555-0101,anjali@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1068,Hanuman Negi,Hanuman,Hanuman Hanuman Negi,0,NO LOGON,0,NULL,0,0,0,NULL,(210) 555-0100,(210) 555-0101,hanuman@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1069,Shah Omidi,Shah,Shah Shah Omidi,0,NO LOGON,0,NULL,0,0,0,NULL,(304) 555-0100,(304) 555-0101,shah@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1070,Chandra Mittal,Chandra,Chandra Chandra Mittal,0,NO LOGON,0,NULL,0,0,0,NULL,(304) 555-0100,(304) 555-0101,chandra@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1071,Ferhat Celik,Ferhat,Ferhat Ferhat Celik,0,NO LOGON,0,NULL,0,0,0,NULL,(270) 555-0100,(270) 555-0101,ferhat@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1072,Leyla Celik,Leyla,Leyla Leyla Celik,0,NO LOGON,0,NULL,0,0,0,NULL,(270) 555-0100,(270) 555-0101,leyla@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1073,Dayarama Kamei,Dayarama,Dayarama Dayarama Kamei,0,NO LOGON,0,NULL,0,0,0,NULL,(458) 555-0100,(458) 555-0101,dayarama@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1074,Elisabeth Flamand,Elisabeth,Elisabeth Elisabeth Flamand,0,NO LOGON,0,NULL,0,0,0,NULL,(458) 555-0100,(458) 555-0101,elisabeth@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1075,Nils Kalnins,Nils,Nils Nils Kalnins,0,NO LOGON,0,NULL,0,0,0,NULL,(314) 555-0100,(314) 555-0101,nils@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1076,Rajiv Kotadia,Rajiv,Rajiv Rajiv Kotadia,0,NO LOGON,0,NULL,0,0,0,NULL,(314) 555-0100,(314) 555-0101,rajiv@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1077,Ashish Acharya,Ashish,Ashish Ashish Acharya,1,ashish@tailspintoys.com,0,0x6D5C0F19756E0FF994663E0D217C42A991125E184128C668E3B36B502936FBDD,0,0,0,"{""theme"":""black-tie"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(270) 555-0100,(270) 555-0101,ashish@tailspintoys.com,NULL,NULL,NULL,1,2016-05-31 23:14:00.0000000,9999-12-31 23:59:59.9999999
1078,Filip Sedlar,Filip,Filip Filip Sedlar,0,NO LOGON,0,NULL,0,0,0,NULL,(270) 555-0100,(270) 555-0101,filip@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1079,Alena Prikrylova,Alena,Alena Alena Prikrylova,0,NO LOGON,0,NULL,0,0,0,NULL,(210) 555-0100,(210) 555-0101,alena@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1080,Catina Bojin,Catina,Catina Catina Bojin,0,NO LOGON,0,NULL,0,0,0,NULL,(210) 555-0100,(210) 555-0101,catina@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1081,Lana Rozej,Lana,Lana Lana Rozej,0,NO LOGON,0,NULL,0,0,0,NULL,(314) 555-0100,(314) 555-0101,lana@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1082,Kalpana Mukherjee,Kalpana,Kalpana Kalpana Mukherjee,1,kalpana@tailspintoys.com,0,0x58EB5DB1218F1695CCF80BD3732029B91014623ED63947624C5AAB5817227704,0,0,0,"{""theme"":""ui-darkness"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(314) 555-0100,(314) 555-0101,kalpana@tailspintoys.com,NULL,NULL,NULL,1,2016-05-31 23:14:00.0000000,9999-12-31 23:59:59.9999999
1083,Chandrakanta Raut,Chandrakanta,Chandrakanta Chandrakanta Raut,0,NO LOGON,0,NULL,0,0,0,NULL,(212) 555-0100,(212) 555-0101,chandrakanta@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1084,Ivan Castellanos,Ivan,Ivan Ivan Castellanos,1,ivan@tailspintoys.com,0,0xE7F5BD8E5E4860050E04E72B4EC83E94AF88E083729280028348E17E96BDB028,0,0,0,"{""theme"":""black-tie"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple"",""pageLength"": 10},""favoritesOnDashboard"":true}",(212) 555-0100,(212) 555-0101,ivan@tailspintoys.com,NULL,NULL,NULL,1,2016-05-31 23:14:00.0000000,9999-12-31 23:59:59.9999999
1085,Ganapati Gadiyaram,Ganapati,Ganapati Ganapati Gadiyaram,0,NO LOGON,0,NULL,0,0,0,NULL,(206) 555-0100,(206) 555-0101,ganapati@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1086,Parsa Blijleven,Parsa,Parsa Parsa Blijleven,1,parsa@tailspintoys.com,0,0x17D4856E41386868B75EBEB4336069E4212897E94A0178B0B8A013DDC3419F15,0,0,0,"{""theme"":""blitzer"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(206) 555-0100,(206) 555-0101,parsa@tailspintoys.com,NULL,NULL,NULL,1,2016-05-31 23:14:00.0000000,9999-12-31 23:59:59.9999999
1087,Adrijana Blagojevic,Adrijana,Adrijana Adrijana Blagojevic,1,adrijana@tailspintoys.com,0,0x8832DBC3064673D5DF7C5B79D54B2CE47DD8B1847F99E6A163E8D1DD578001FD,0,0,0,"{""theme"":""humanity"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(206) 555-0100,(206) 555-0101,adrijana@tailspintoys.com,NULL,NULL,NULL,1,2016-05-31 23:14:00.0000000,9999-12-31 23:59:59.9999999
1088,Lina Martins,Lina,Lina Lina Martins,0,NO LOGON,0,NULL,0,0,0,NULL,(206) 555-0100,(206) 555-0101,lina@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1089,Lap Dinh,Lap,Lap Lap Dinh,0,NO LOGON,0,NULL,0,0,0,NULL,(240) 555-0100,(240) 555-0101,lap@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1090,August Astrom,August,August August Astrom,0,NO LOGON,0,NULL,0,0,0,NULL,(240) 555-0100,(240) 555-0101,august@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1091,Didem ozCelik,Didem,Didem Didem ozCelik,0,NO LOGON,0,NULL,0,0,0,NULL,(205) 555-0100,(205) 555-0101,didem@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1092,Krista Andrejev,Krista,Krista Krista Andrejev,0,NO LOGON,0,NULL,0,0,0,NULL,(205) 555-0100,(205) 555-0101,krista@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1093,Serhat Akbulut,Serhat,Serhat Serhat Akbulut,0,NO LOGON,0,NULL,0,0,0,NULL,(209) 555-0100,(209) 555-0101,serhat@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1094,Nadja Johansson,Nadja,Nadja Nadja Johansson,0,NO LOGON,0,NULL,0,0,0,NULL,(209) 555-0100,(209) 555-0101,nadja@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1095,Daniela Barrios,Daniela,Daniela Daniela Barrios,0,NO LOGON,0,NULL,0,0,0,NULL,(206) 555-0100,(206) 555-0101,daniela@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1096,Daina Celma,Daina,Daina Daina Celma,0,NO LOGON,0,NULL,0,0,0,NULL,(206) 555-0100,(206) 555-0101,daina@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1097,Julia Slobodova,Julia,Julia Julia Slobodova,0,NO LOGON,0,NULL,0,0,0,NULL,(231) 555-0100,(231) 555-0101,julia@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
1098,Raimonds Kalnins,Raimonds,Raimonds Raimonds Kalnins,1,raimonds@tailspintoys.com,0,0x3E4618EE9AB5FDC0F7D33CDFEC2E971723A3BB554F32E4FF8C5D0D7D95503885,0,0,0,"{""theme"":""black-tie"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple_numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(231) 555-0100,(231) 555-0101,raimonds@tailspintoys.com,NULL,NULL,NULL,1,2016-05-31 23:14:00.0000000,9999-12-31 23:59:59.9999999
1099,Marcela Jankova,Marcela,Marcela Marcela Jankova,0,NO LOGON,0,NULL,0,0,0,NULL,(304) 555-0100,(304) 555-0101,marcela@tailspintoys.com,NULL,NULL,NULL,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
